BMI,SelfEsteem,Accu,DietSE,Restrictive,Bulimia,Risk
-1.085710774,-0.350689198,0.159643494,-1.510665145,-0.274581487,-1.185738938,-1.106837998
1.922843824,1.123977259,1.4082004,1.092155474,0.080576802,-0.328710643,0.492773669
-0.843683865,-0.270749929,1.322035907,-0.269880155,1.082870766,0.059083993,0.413765649
0.840079601,-0.428075808,0.690952327,-0.743606789,-0.553440313,0.024594042,-0.4571277
0.448690088,0.030220987,-0.068928367,2.073720199,-0.819527027,-0.931000007,-0.430368396
1.5479804,0.079727625,1.196779857,0.980482554,-0.139274897,0.662955245,0.555472515
-0.151137503,-0.286655279,1.423390762,-0.44072941,1.703462826,2.588538922,2.215749891
0.445747966,-0.372069674,-0.173646187,1.071637308,-1.015465317,0.169137262,-0.024670891
1.807243652,-0.793925514,-0.92341128,1.708454715,0.345441123,1.362774762,1.596367581
-0.847986859,1.91640631,1.726119194,0.161934489,-1.871465861,-2.116418509,-2.37933723
0.122269307,1.073542304,1.547611845,0.579046965,-0.673292014,-0.73057528,-0.455243988
0.875578568,0.798557554,0.492641253,-1.588584674,-0.603531712,0.84210615,-0.418831182
-1.112293003,3.755973279,-0.066325972,0.866545267,0.456869305,0.001624007,0.461077413
0.801385694,0.946267834,-1.155950586,-0.46008378,-1.296271765,-1.294327024,-1.563675197
0.068025883,-0.774184026,1.90505918,1.447661178,0.962923113,0.889512454,1.486115047
-1.786047033,0.406602831,0.813164641,-0.388859679,-0.875816198,-1.267479262,-1.938267479
0.467907382,-0.586681641,-0.592438779,-0.03812602,0.226817371,0.320001045,0.409419937
-0.074956663,-1.712307488,-0.129324993,0.102785273,0.795343366,1.784603415,1.616840795
0.259759862,0.616430918,-0.547657916,0.840938459,-2.409517806,-1.032589945,-1.45008763
-0.496885388,-0.115340611,0.465211721,-0.450180782,-1.673456166,-1.720606449,-2.273305925
-1.691526648,1.753960108,0.107088866,-0.863977544,0.483623787,-0.487298174,-0.561386326
1.071047055,-0.515029873,-1.537710623,-1.851523551,2.467371839,2.050286242,1.994006585
-0.259077952,0.001143598,0.003141443,-0.334018541,-1.149972422,0.108473999,-0.064261346
-0.346504483,-1.984785162,0.593273751,0.247655631,-0.113385809,0.321312974,0.614482596
-2.1165743,1.660821767,0.349212619,-1.361441267,1.485200517,-0.288089125,-0.075097394
-1.123154644,-0.995974207,-0.142267682,0.505756286,-0.732618037,-0.245795513,-0.71163718
0.261696922,-0.762704063,-0.200850105,-0.28957917,-0.908004133,0.181113978,-0.021093054
-1.170288109,1.376864697,-0.125899563,-0.582187119,0.459605236,-0.426332007,0.001150952
0.522876516,0.525406606,-1.531442484,0.536885357,1.135676163,0.951160744,0.74064521
1.117782757,-0.502184737,1.634968147,-0.176272685,2.291975092,1.371133617,1.928621343
-0.215173639,0.005225937,-0.69134744,-1.184092098,0.463368667,0.640439841,-0.054832489
-0.548985826,0.279824412,-0.514847941,1.300293541,-0.500466757,-1.207580393,-0.310765871
0.380165403,-0.110653816,0.945558503,-0.514235917,-0.262258535,0.282680613,-0.104852932
-0.337116969,-0.785103993,2.253441112,-1.027185303,0.814108156,1.17775449,1.06082051
1.292908482,-0.266036144,-0.66784703,-1.932008154,1.303460247,1.448194442,1.24277739
2.497742104,-0.256723404,0.394338662,-1.568330043,-1.390668871,-0.17167966,-1.19324314
0.818192174,-0.110897317,-0.121000345,1.594495577,-0.126150075,0.226141651,1.37183666
-0.019107938,-1.684295046,-0.240937568,-0.508115156,2.154959504,1.286782921,1.190735291
-1.529474469,-2.48984986,0.594868734,-0.293638042,0.854149783,-0.249751983,0.276782155
-0.340003358,-0.824522258,-0.244140132,-1.24912983,-0.398103015,-0.746526927,-0.898389577
-1.380967228,-0.989942992,0.76187801,1.252562321,0.663232505,1.100515217,0.992763068
1.771411709,-0.396998197,0.533982112,1.071626392,-0.00427373,0.786213592,0.721269727
-0.183626788,-0.107121521,0.043053357,1.443587244,0.508587782,-1.167418172,-0.552942031
0.671433084,0.851072798,0.649395728,-2.117746401,0.733461289,1.828694615,0.541347263
-1.02321123,-0.042632573,2.097198559,0.673317295,-0.89300093,-0.435585646,-0.563690864
-0.39467512,0.748842053,-0.268442089,-1.690758947,-0.031224349,-0.772275208,-0.567710127
-1.63060432,0.157432502,-0.394359416,-0.881573327,0.589644843,-0.17892328,-0.76041509
-0.334631678,0.913102572,-0.507219224,0.719267196,0.566735745,-0.264782705,0.401759752
-0.732241586,-1.748118724,-0.67135855,-1.161824114,2.024551262,1.75162677,1.917658861
-0.866445008,-0.954801445,-0.864731944,0.014254086,-0.481180563,-1.2615763,-0.868937323
0.318403069,-0.178305415,0.013221146,-0.465171066,0.850393197,0.728039324,0.674170002
-2.264844687,0.560392724,-1.102670648,0.064041633,1.056289709,-0.692347171,-0.341110297
0.430027082,0.900248072,-1.137213094,0.353494916,0.929385275,1.300852745,1.384136054
-1.591517342,0.321984946,-0.367354619,-0.642277795,0.323405796,0.81857688,0.536469645
0.483375521,-1.614502841,0.138702141,-0.416611245,-0.291169734,1.201358254,0.479015109
-0.700829885,-0.330897588,-0.04298678,0.950857204,-0.407249941,-1.267151743,-1.106512168
0.296418639,0.456121068,0.693816889,1.709041064,1.46480371,-0.032981734,1.013946084
0.198333471,0.57412599,0.180088647,-0.893121611,-1.705281405,-0.132933764,-0.634563665
-0.09717755,0.199203385,-0.99870495,0.784809686,1.487802505,0.975692223,2.089757966
-1.318043061,-1.385474826,0.440105895,0.953697622,-2.724289551,-2.415076775,-2.70540971
0.438087948,-0.799529636,-1.442291376,1.609645723,0.322790034,-0.365784102,0.020494099
-1.273884599,1.093415239,0.321835776,-0.884446776,-1.161734262,0.856853182,-0.779857862
-0.156393358,-0.453465472,-1.484254422,0.542522444,1.212333923,0.071654179,0.812864784
1.849406779,-1.628966268,-0.26234739,-2.408946167,2.877990436,1.54276926,1.846989054
1.094682358,-0.186820193,0.016201398,-0.536859985,-2.838714687,-1.4858096,-1.880517864
-0.75570353,0.748037261,-0.477707679,1.349168657,-0.953642506,-0.99700821,-1.133051412
-0.690493664,0.698490687,0.763071644,-0.861038549,1.676843737,0.44106475,1.427607991
1.45949914,-0.839861625,0.554095661,-1.297477685,-0.61173587,0.230031747,-0.411817737
-1.793468062,-0.399416475,0.519601904,0.79782915,1.488943427,0.521225651,1.149984613
-0.083156757,0.666777563,1.861023613,1.517010004,-0.396116216,-1.141726269,-0.450429484
-0.197066216,1.376052781,2.692158734,-1.265704044,1.137413034,-1.473092229,-0.613877985
-0.119370084,-0.503830185,-0.17969291,1.369517735,1.153911858,1.503951842,2.381669298
-1.325221002,0.719539283,-0.654449922,0.548976224,-0.690124372,-1.681822881,-1.646728855
-0.259202893,-0.95449676,-0.818780314,0.228163696,0.210789806,0.536349483,0.897442877
0.166115718,-0.184599294,0.059465418,-1.288634628,0.752476248,1.18530674,1.031065929
0.995041526,0.248503836,1.219265107,0.051087469,-1.068228012,-0.540700247,0.133853745
0.753924148,-0.14755958,-0.363727153,1.690734029,-1.083988328,-0.864819973,0.117014732
-0.212328715,-0.822163883,1.178010029,-0.921101697,0.633040126,0.443146841,0.507607667
-0.873629457,0.567978243,0.925968606,0.371354128,-1.082672168,-1.018441649,-1.715792815
-1.218425008,-0.180921632,0.110524688,1.732851122,-0.674430132,-2.633500328,-2.140881179
-1.261998317,-1.682966305,-1.657328416,0.686741568,0.153377995,0.853335084,0.323716805
0.744282978,0.030221859,0.2718853,-0.082996268,0.713918699,1.189775769,1.349723868
0.601424539,-0.526226826,0.983920211,0.316144374,-1.689511391,-0.861992533,-0.953774345
-1.373503486,1.34197658,-2.311297908,0.70467896,-0.24744421,-0.321064391,-0.410304086
1.324171693,-1.656636012,-1.038095496,-1.730588428,0.825172086,-0.302918911,-0.694236264
-0.04844253,-0.865141724,-1.973738532,-1.405170951,0.905275649,1.418455187,1.105671182
-1.678708521,-0.80203479,-0.057693905,-0.289584491,0.120029615,0.406529822,0.495099199
-0.234440308,-1.141441786,-0.50448053,0.016387688,0.865520004,0.64685155,1.090059696
0.166626057,-2.471753356,1.333340238,0.267528514,-0.694082474,1.752662744,0.835626438
0.146355248,-0.78466307,-0.459342447,-0.481051777,-0.635490961,0.028235429,-0.225507953
-0.391663033,-1.654859951,-0.009940097,-0.053077996,0.513871219,-0.605675168,-0.291029772
-0.43922941,0.176428095,0.63196186,0.646657714,-0.941440441,-0.062247654,-0.116080378
0.71034858,1.175407804,1.434302901,0.931295952,1.08631994,-0.392754289,0.62018287
-0.302812836,-0.117494899,-0.498572535,0.61390609,1.396644065,0.953244106,1.398911789
-0.580319248,-1.246739014,-0.877339578,0.797932357,1.318673068,0.878453629,1.1351972
0.974255157,0.095756445,-1.68436732,-0.591446078,-0.661389789,-0.742513473,-0.955332593
0.954748151,-1.883511412,-0.520356909,1.079630418,0.013889535,1.029875945,0.798518964
-1.162393395,0.944553047,-0.120733498,0.580358885,0.526081372,-0.145848441,0.12753541
2.299391302,-0.955057314,-0.737220667,1.288041183,1.222631523,0.558993177,1.530055127
-0.668803798,-0.337315899,1.263492758,1.097284073,-0.746135965,-0.520109821,-0.738032253
-1.039724103,1.254611486,-1.386223411,0.866597101,1.084037919,-0.297448941,0.192349905
0.145627852,1.296900413,1.008227169,2.094421755,1.055724971,1.149899768,1.868657121
3.702897189,-0.019388044,0.791209273,-1.759973357,-2.722700362,-2.301848515,-2.971217359
1.597186232,-0.963871339,1.454413754,0.063610869,-0.760876808,0.367899206,0.045535607
0.134875677,1.578104339,0.931348953,-1.005096587,0.935633057,1.987395007,1.584804367
1.182015455,0.689207842,-1.664729643,0.621715026,1.965034758,0.896254913,1.955690231
0.62112045,0.999665753,-1.030934716,-0.38981748,0.351188357,0.02145248,-0.125982726
0.734745785,0.325240467,1.516328558,-1.003463069,1.262555659,1.292140152,1.577201492
2.174385126,-0.211742022,2.153776375,-0.929310542,1.386144182,0.357189825,0.306048951
-0.392926431,0.103699071,-0.064512827,0.360696856,0.054847861,0.005654434,0.048426338
1.654195141,-0.420621101,-0.420396187,-1.678062021,0.83744872,-0.215046206,0.683007678
-0.530888303,-1.042829571,-0.599121571,1.151163367,0.554824375,-0.649594004,0.11811844
0.254945224,0.986806106,-0.710179573,-1.295200178,0.029379733,0.218555613,0.030939979
0.541256206,-1.938958441,-0.510843033,0.455780917,-0.964794858,-0.370560333,-0.505120961
-0.932593383,-0.742041236,-1.313611587,-0.306744749,-0.869549087,-0.46705522,-0.966272027
-0.539213181,1.880029549,0.856451847,-1.309233111,1.187515502,1.159632151,1.137932937
0.008471363,0.638844348,-0.143802264,0.102950906,0.158373079,-0.199960304,0.378929593
0.671770499,0.388381837,0.046474806,0.154478091,0.420354824,0.115662606,0.514975853
1.625417309,-2.177335346,1.463565234,-0.519809695,2.132910523,2.279818474,2.486419461
-0.351746674,-0.287560203,-0.522330067,-0.794344507,1.061649138,-0.817770409,-0.479205465
-0.098016912,-1.29742781,1.265224716,1.013538537,1.76450407,0.526896747,0.903177691
-0.536627859,-0.19165227,0.752459141,-0.295933263,-0.459117092,-0.649815788,-0.912567628
-0.804346022,-0.351489849,0.664941238,0.311109077,0.753824021,0.414363256,0.84002652
-0.952241148,0.852916519,-0.429059542,1.506814937,0.937584716,0.829765598,0.895291954
1.477833901,0.627837408,-0.49172525,-0.028569977,-0.459951035,-0.658266787,-0.740851675
-1.423949192,0.784731789,-0.538005851,-0.178600606,1.185023238,0.695539054,1.470765061
-0.428304185,1.214057423,-0.064608495,-0.350339976,0.244639336,-1.489011344,-0.824402982
-1.629399914,0.81002819,1.578700204,-1.015646663,-0.587774045,-0.644846612,-1.007482523
1.515272023,-0.51569467,-0.301565209,0.376811005,-1.70697924,-1.340139687,-1.701521232
-0.565129931,-1.302115785,-1.452065822,-1.710142872,1.861570333,-0.321366058,-0.045231407
0.316898167,0.395495934,0.092269989,-1.739424931,-0.100977774,0.282895097,-0.633498705
0.413228293,0.771400329,-0.669191292,-0.485115669,2.038081557,1.483156912,1.504978431
1.484289297,0.033420426,-2.241281269,1.271096109,1.79780486,2.727423045,2.636527677
-0.187745191,-0.917236341,0.481699684,0.749577049,0.988396571,1.103702823,0.645768511
0.265401001,-1.984431178,1.816325669,-0.418681121,1.455192052,0.993324751,1.077758387
0.342340246,-1.388019811,-0.257728465,-0.257375792,0.274954878,-1.443014494,-0.386925949
-0.060870203,0.236558214,0.691243565,2.64817115,-0.661725627,-0.61088333,0.21416329
-0.922735365,-0.474997544,0.921811196,1.01172105,0.263943019,0.096436435,0.332204422
2.402372346,-0.26719184,-1.710707192,0.398563364,-0.135946463,0.145141641,0.21367756
0.437833065,0.036899011,-1.492034132,-0.726368237,0.789394727,-1.168975707,-0.4887855
-1.905052881,0.891879517,1.571947352,0.368493943,1.272710208,-0.852488781,0.42643391
-1.095285076,-0.23681482,-0.442275671,0.204101,-0.581101134,-0.478515176,-0.665434194
-0.899853429,-1.380300478,1.597867723,-0.263832959,-0.037629312,0.838882515,0.093753586
0.395633908,0.782049143,0.125409122,-0.069473341,-0.600656708,-1.404453445,-1.228651662
-0.796129951,-0.165184885,0.726751152,-1.55077663,0.224023193,-0.569235281,-0.965557254
1.004445172,1.881751172,-1.261549614,-1.574748781,0.118444166,-0.191612049,-0.033451031
-0.411600619,-1.684329812,-1.086421714,-0.092321041,2.088280693,0.73001805,1.010102564
1.71300102,0.792892473,0.573847398,-1.234584799,2.172888301,2.716704492,1.862356116
0.824532333,-0.780032434,-1.431143397,0.413735358,0.564890337,1.610514176,1.691881097
0.816860365,-0.941644189,-0.169463437,-0.253015814,1.360216045,1.653721435,1.505471833
1.167121227,-1.552562868,0.402755918,-0.308857751,-0.849553591,0.783805247,-0.365196202
1.14917184,-1.064037682,0.038521076,-0.980117624,0.271510019,3.340467677,2.159601258
1.326912524,0.20607138,-0.856256047,-1.155530238,-0.434466452,0.430176415,-0.313255261
-0.720148538,0.114573324,0.418978332,0.709212628,-0.581750147,-0.054739316,-0.487515257
0.639475844,1.635579288,0.940984903,0.697139392,-0.995616051,-2.021762153,-1.795381633
-0.75806312,-0.361929665,-1.145326927,1.59950485,-0.24080695,-0.782741831,-0.093178535
-3.166124967,2.865099011,0.839152636,0.146358124,0.806206542,-1.151082575,-0.511898072
-1.819485047,0.786390867,0.078356276,-0.867428068,-1.029223772,-1.508558471,-2.038416868
0.792213509,-0.566891789,0.128883354,2.330646037,-0.350676648,-0.07630308,0.271936019
-0.120985165,1.062423126,-0.928807653,0.796540385,-0.69953571,-0.75428402,-1.094998937
1.194771757,0.812040051,-1.343097406,-1.132274177,-0.839214164,-0.371203864,-0.805666189
0.824178066,0.815938028,-0.375214235,-0.398967965,0.270174467,0.748042188,1.004409769
0.952711611,-0.279027138,1.210595214,-1.067347405,0.105784546,0.974643556,0.535701576
-0.651147519,-1.307883204,-0.375686227,-0.147072944,-0.322988412,0.554810661,0.330720345
-0.07185091,0.102498822,0.178383223,1.733641863,-1.038819791,-0.590626443,-0.041048023
1.053052993,0.82063549,0.060425666,0.406756665,0.35634509,-1.038024565,-0.258478421
-1.128844487,0.197313519,-0.551669339,0.761024721,-0.091228227,-0.104854908,0.232423372
0.040844307,2.486515865,-1.370876425,-0.914852839,0.293221034,-0.557948439,-0.031412314
-0.55138634,-0.057812953,-2.291951347,-0.003898486,-0.779716786,0.382569578,-0.664894179
-0.807672957,-0.662807879,-0.700987999,-0.557513245,0.737080777,0.949920701,0.846127783
-0.339836957,-0.265826887,0.056711806,0.240739211,-1.247892442,-0.695149884,-1.489935159
0.459104671,-0.464529376,-0.265324699,0.437705546,-0.678342803,-0.337124141,-0.82187869
-2.274496969,-0.872518854,0.143043784,1.606648977,0.131887595,0.423816159,1.076059332
-0.815526656,0.763800612,0.333517013,-0.374255772,-0.03399054,-0.155785771,-0.450849394
0.364786579,-0.413777008,-0.589561393,-1.747188662,0.048908763,0.851729291,0.218910621
-0.044864157,0.298939792,-1.706252828,1.780905135,-1.304812893,-0.781832104,-0.946778523
0.732118951,0.596738021,-0.070739461,-0.009109305,-0.489640415,-1.212417364,-0.750523865
0.208782016,1.334182414,0.563514636,-1.208858456,0.874694328,0.567736076,0.048172869
-0.369937795,-0.744461539,0.680888566,-0.167613542,-0.247904462,-1.140212444,-1.485967531
0.918172986,-0.53590238,0.372651609,0.181957488,-0.701272336,0.500207641,-0.263469971
-0.832713717,-1.055914282,1.681569875,-0.238777568,2.197127262,0.083920504,1.510867518
0.303400115,-0.006187753,0.066402037,0.520122535,-3.626468482,-3.250467059,-3.411981964
1.878879104,1.744710774,1.687006781,-0.283784896,-1.317846379,-1.652456671,-1.595832426
-0.367866268,1.145530225,0.276545093,-1.542507246,-0.160326054,-0.092139244,-0.515144095
-1.292688616,0.195060297,1.71715064,-0.077414455,-0.593157635,-1.281787293,-1.435936832
0.184061699,0.8434447,0.330319752,1.3045422,-1.001380084,-1.033517997,-1.23114941
0.604995708,0.370219864,-0.386647105,-0.200908827,0.704100953,-0.281291577,-0.198014219
1.860524143,-0.004433492,0.098631281,-0.969803189,-0.367661829,1.136160941,-0.076420033
0.425669715,-2.305800566,-1.475828016,-0.580951851,-0.161883703,0.529689361,-0.079914658
1.198995757,-0.550175433,-0.497114377,-1.967505806,-1.101959653,-0.583727849,-1.491453463
-0.01345816,-0.118803176,0.372555142,0.58783245,-1.641453963,-2.099665242,-1.866354807
0.805779466,-0.667062585,-0.942518853,-0.250026498,7.75E-05,0.093932916,-0.297663278
0.707180757,1.4533615,-0.70949151,0.913109891,-0.116736117,-0.447307677,0.592795295
0.169702584,-1.679533383,-0.401373842,0.388097216,1.219841412,1.652580055,1.936637115
-1.224126773,0.036827843,-0.440600724,1.100366415,1.449167493,0.510709535,0.860194696
-2.13934669,-1.50335978,-0.375514349,-1.266396995,0.923994651,1.095131188,0.787581111
0.428906721,0.318340509,0.343002355,1.432765049,-0.326265726,-0.566368979,0.702289389
-1.476900896,0.443089221,-1.897557772,2.684982862,-0.850744255,0.427676198,1.129814806
-1.428220383,-1.23747799,-0.691403667,-1.123966471,-0.882710093,0.071036961,-0.400563627
1.421660281,-0.221654138,0.74968712,-0.603102244,-1.594271864,-0.679549894,-0.848643256
-0.420094089,0.760443151,0.97260958,0.293141022,0.257447388,-0.376237199,0.20719735
-0.365233265,0.539499834,-1.855384386,1.15088217,-1.656855942,-0.293002498,-0.775716734
-1.464126166,0.738566507,-0.634999189,1.051984347,-0.607104041,-1.612198993,-0.617874102
0.009673203,-1.628240566,-0.281521795,0.08723864,1.614796247,1.772187915,1.52568887
-1.261884197,0.233767861,0.942437482,-0.729233959,-1.027501617,0.041398078,-0.613869635
2.615575469,-0.88369334,1.936415658,-0.089601722,-1.962669032,-0.658001577,-1.033396526
0.605850664,-0.726898944,0.730252643,-2.494264649,1.637767462,1.914662674,1.525267932
0.237413248,-0.176385655,2.817441965,-0.85911631,-0.94798595,-0.995645982,-1.567741181
1.25979106,-2.09426841,-0.997671477,-1.47722919,0.752147822,0.133749352,-0.695522404
0.156169975,-0.806999783,0.201977523,3.43108781,-0.093100176,0.443995785,0.764205024
0.144639318,-0.614265809,-0.315838108,0.011446298,-0.233408273,1.401556213,1.230233917
-2.135892492,0.161971846,-0.608369389,1.834248894,-0.452469606,-0.493383371,0.371645849
1.38000226,1.227044831,-1.351106425,0.399475643,-0.795124659,-1.17921388,-0.449542167
-1.645715009,-0.86984817,0.326249087,-1.824125633,1.726418538,1.354060435,0.458668036
-0.350625215,-0.691594519,-0.041282035,-0.319716737,-0.936461754,0.003556676,-0.403605004
-0.298120024,0.2353992,0.477161599,1.512770328,-1.097697941,-1.789470662,-0.970255698
-0.408351733,0.252742262,-0.944255378,0.068664934,-3.367412215,-1.097180226,-2.072741792
0.341265568,-0.320690524,1.801900435,0.08382483,0.405266938,0.256747786,-0.152810984
-1.15866575,0.234964793,0.688126855,-0.377237231,-0.358416717,-1.417548042,-1.208554752
1.604648067,1.45159663,1.704947522,-1.294445379,0.076460615,-0.406746329,-0.210074459
0.176826583,-0.191198067,-0.250624711,-0.394530451,-1.560415335,0.79974982,-0.795542423
0.904245451,1.426265153,0.151099612,-0.484576747,-0.743837182,-0.548615333,-0.558792534
-0.644184192,1.263938089,1.136403511,-0.305649668,0.392133081,-1.141217109,-0.784170681
0.408392382,-0.271043988,-0.279334718,-0.278646697,0.60078861,0.818791927,0.907779113
-0.561916641,0.47082909,0.037926584,-1.658887643,0.199221124,0.498884934,-0.477419785
-0.676296868,0.499075425,0.935847589,-0.516016046,-1.483115027,-1.891426963,-1.720726658
0.144429173,0.018151847,1.385613154,-2.062513572,1.173148788,1.264611508,0.670338258
0.624872559,-1.04074451,1.078090879,0.779663286,-1.523850913,0.283598626,-0.38650566
-1.026631052,0.977705395,1.088116958,1.438040676,-1.304944622,-1.56957084,-1.343605667
0.717504571,-0.030647719,-0.711156326,-1.445352163,0.691869741,1.854954418,1.197570771
-0.715600697,-0.112950003,-0.436170351,-1.692182116,-0.323743076,-0.272455987,-1.201501417
-0.249892254,-0.449000579,-0.282255217,0.141600324,0.310135295,1.875169113,1.309387531
0.968193608,-0.698184264,0.750773636,-0.435398102,-1.499269185,0.183302012,-0.788687368
2.048377248,1.394136177,-1.468944767,-0.786190949,1.387980735,1.735835135,1.255231991
-0.549223525,2.910213096,-0.015703871,0.262476197,-1.035804778,-1.01497872,-1.191447825
0.125096729,0.456409766,-0.058815216,0.44780176,-0.930614643,-0.547961971,-0.238904603
-0.236164512,-0.695682323,0.494125066,0.103557528,0.163628626,0.704500518,0.419620701
-0.043228397,-0.715514461,-0.083219071,0.151715761,-0.220249325,-0.522413495,-0.592757455
0.841018025,1.433754544,0.946181958,0.971615526,0.482043983,0.97246678,1.08234525
0.935485777,-0.422502519,1.434444981,1.380307824,0.156558913,0.12979297,0.597887705
-0.06734178,-0.807921069,0.263066077,-0.106237936,-0.510918136,-0.406890133,-0.321173752
1.340583379,-1.155342993,-1.018147419,-1.031213783,0.167826096,1.548867498,1.370170648
-0.949878942,-0.081197526,0.072692647,-0.580179915,1.234363178,-0.440496969,-0.101429116
-0.311649426,-1.425501262,0.814794976,-1.168597129,0.396750309,-1.11052032,-1.029257306
-0.132976769,0.554000565,0.565036275,-1.236463232,0.561137178,0.32352244,-0.318803013
0.720067403,-0.018224092,0.245555091,0.970965039,-2.089665891,-0.828895327,-1.161019145
-0.115353104,-0.532586851,-0.448244694,0.032350159,0.019193678,-0.435010308,-0.451152531
0.524883441,-0.201374571,-0.475772467,-1.147898611,1.016690706,1.893819078,1.246897719
0.615910266,-0.161522099,-0.022717806,-0.305283921,0.555450944,-0.622153504,-0.11350229
0.899236284,0.496220005,0.275115264,0.287249363,-0.131283909,0.433834976,0.826344714
0.463824311,0.203944574,-0.720004366,-0.959993698,-1.502690379,-2.550803408,-2.53790036
0.886643466,0.067746539,0.047452178,0.775325076,-1.611289746,0.000990425,-0.294562455
-0.757821124,-1.214409332,-0.312195459,1.044740711,-0.667295205,-0.108658869,-0.162280468
-0.291296666,0.134220268,0.60657368,-0.711092984,0.00732602,-0.133593361,-0.198867521
0.399461137,-0.073186088,0.927232217,-1.310451532,-1.498349551,-0.591982085,-1.40789115
-0.441316639,-0.554919154,-1.310370565,-1.529484368,1.28291181,1.894164755,1.591626054
2.069960541,-0.052766391,-0.206468173,-1.247011678,0.467332778,-0.222133999,-0.407045855
0.505812829,-0.210034475,0.626170809,0.862428946,-1.060617723,-0.162487542,-0.507166545
-0.248003648,0.812620207,0.826154592,1.337632955,-2.168061782,-2.42941423,-2.088007917
-0.946948769,0.286499013,0.992866108,1.904508652,1.483640301,0.503154957,1.411101576
-0.361160728,-0.298882569,-2.944294986,0.165745598,-0.616657931,-0.416530702,-0.328725044
-0.764284009,0.623688516,-0.256738232,-0.811311407,0.453889324,-0.521269554,-0.533949649
-0.412060188,0.044076164,-0.788939451,0.075824869,0.952898125,-0.766919378,-0.465355682
0.288360601,-2.214833836,-1.150051954,-1.920828361,0.560178186,1.052818222,0.107745838
-0.750810442,-0.856953,1.930945362,-0.195124762,1.057353329,0.80416056,0.558257318
-0.254468079,-2.149616364,-0.601307864,-0.152396696,1.132958989,0.052251658,0.963302547
-1.502189803,0.601287605,0.003581264,1.887217654,0.569484252,1.449255777,1.593892847
-0.163310356,1.00155085,-0.300147224,1.928134796,0.416667546,2.214675354,1.843377966
0.588561694,-0.582819198,1.081160707,0.814583214,-0.808069245,-0.254290002,0.233021739
0.369177593,-0.198095641,-2.260538371,-1.733522267,0.660795434,1.904070194,1.402216941
-0.180806185,-1.005552002,-1.27145529,2.764566382,0.118502579,-0.321438755,0.648674235
0.767318435,-0.974151926,1.426722462,0.07549841,-0.510610607,0.849059893,0.047519201
0.23243691,-0.056956018,-0.01487691,-0.644716907,2.75424305,1.63590988,2.38467316
-0.305392396,1.354626011,0.151756833,0.160499848,-0.686614065,-0.773611012,-1.261703436
1.360428176,-1.441504844,-0.301157828,-0.553780806,0.37804328,0.898573874,0.507811258
-0.779406865,-0.704332394,-1.937050703,-2.33863823,0.20466976,0.451975361,-0.397757289
-1.195436038,-1.663038066,-1.008445913,-0.323900382,0.775842634,1.675612171,1.323403387
0.601954684,0.424812596,0.651720033,-0.095994449,-1.154968017,0.373422919,-0.34624495
1.613324834,-0.068883434,-1.15684501,-0.184866274,-0.292596537,-0.277651468,-0.193747762
2.10445156,-0.543840608,-1.071925905,-0.531085317,-0.122026986,-0.963912763,-0.387011955
-0.911457799,0.786281764,-0.647150421,-0.27498243,0.056089279,-0.495899567,-0.606781794
-0.010853851,-0.524529831,0.057920543,-0.550919982,0.133842931,0.468754197,-0.439306554
1.003223621,-0.254788934,0.954878053,1.597821602,-2.142959312,-1.184489049,-1.491040884
-1.667767221,-1.106124926,0.028533207,0.123607044,-0.253094967,-0.587812508,-0.36594657
0.926708157,-0.475613915,0.625154537,0.716542947,-1.544178279,-0.946393197,-1.421731758
0.316613833,-1.23823804,0.551942042,-0.594643023,0.315293161,0.214623498,0.214414723
0.363073442,-1.567547432,-1.221913973,1.264929037,-1.092960624,-0.885536465,-0.760626571
-0.848985258,2.236085277,-0.19848979,1.424145179,-0.007074371,-1.701882376,-0.908593132
-0.045900356,-0.841785995,0.39255388,0.194563142,0.601558975,-0.966141913,0.151075132
0.69980703,-1.532525872,-0.830770538,-2.190235918,1.044048109,1.199756898,0.750725931
0.670930705,0.912048822,-1.437542197,0.174673011,1.064596847,0.580762182,1.17455701
0.747717263,-0.043037817,0.093933327,0.209136979,-1.153877161,-1.523456901,-1.407874618
-1.265586174,0.145908057,1.256462938,-0.476584326,-2.108779033,-2.449418768,-2.600945453
1.457731023,0.138592197,0.074368858,1.126017495,-2.055618911,-0.778968123,-1.387344601
0.085679754,0.679512261,-0.540976823,1.32710451,1.414655244,0.174816812,0.908849156
0.587607752,-0.466695532,-0.914354904,-0.00439163,-0.545248038,0.580916927,0.241176312
-0.346292985,0.957961513,-1.58765253,-0.910791835,0.88153695,0.999592117,1.137119956
-0.795267761,-0.367007455,-0.026292755,1.492027312,-0.152160095,-0.277304888,-0.047933972
-1.00109717,-0.574927954,1.330021384,-0.783435364,0.228723223,0.028175269,-0.479820031
-0.293160438,0.504477079,-1.849521379,1.41781301,1.322072377,0.466749755,1.847440914
0.810199668,-2.775188789,-0.909207933,-1.252503655,0.912668588,-0.081505385,-0.661002479
1.844567267,-0.269514336,0.257431895,2.52117089,-1.327368375,0.037523244,0.234044932
-1.659830176,-0.043539132,0.943605734,0.436015482,1.261391728,1.28547514,1.19771487
-0.319559173,-0.600041025,0.115012834,1.198261127,-0.161909144,-0.216530164,0.149004851
-1.234172658,1.58416884,-0.426348014,-0.143437669,-1.144232753,-2.08674395,-2.142110595
-1.069283979,1.961605239,-1.263254863,1.280868399,-0.935247686,-1.393521433,-0.449138354
